,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,earn_dt,1_prior,3_prior,5_prior,est_hit_rate,valid_data_pct,last_4_est_cnt,est_wl_pct_diff,opt_str,opt_sr,opt_mean,opt_std,opt_max,opt_min,mkt_hit_rate,net_hit_rate,valid_market_data,valid_est_signal,link,past_pnl_data
338,338.0,338.0,338.0,NDAQ,2022-01-24 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,75,100.0,14.5,2.0,close-open,0.6680563081735632,0.4685714285714285,0.7013951112182181,1.53,-0.45,57.0,43.0,100,88,https://www.estimize.com/ndaq,"[0.91, 1.53, 1.15, -0.45, 0.47, -0.24, -0.09]"
339,339.0,339.0,339.0,NTRS,2022-01-18 18:00:00,2022-01-17 18:00:00,2022-01-13 18:00:00,2022-01-11 18:00:00,50,100.0,5.25,1.75,open-open,0.1200161674579432,0.46,3.832816942443992,5.98,-5.94,43.0,22.0,100,88,https://www.estimize.com/ntrs,"[-5.94, -0.81, 5.98, -1.58, -1.58, 4.59, 2.56]"
340,340.0,340.0,340.0,CMA,2022-01-16 18:00:00,2022-01-14 18:00:00,2022-01-12 18:00:00,2022-01-10 18:00:00,62,100.0,15.25,13.375,open-close,0.3896271371415325,1.67125,4.289357287228474,8.18,-5.77,62.0,38.0,100,100,https://www.estimize.com/cma,"[-3.46, 3.66, -5.77, 3.32, -0.58, 4.48, 8.18, 3.54]"
341,341.0,341.0,341.0,CTBI,2022-01-17 18:00:00,2022-01-14 18:00:00,2022-01-12 18:00:00,2022-01-10 18:00:00,38,100.0,6.25,5.5,open-open,0.06584577976924012,0.14428571428571427,2.191267455429504,3.72,-3.14,43.0,16.0,100,88,https://www.estimize.com/ctbi,"[-1.68, 3.72, -3.14, 1.1, -0.53, 2.28, -0.74]"
342,342.0,342.0,342.0,BOKF,2022-01-17 18:00:00,2022-01-14 18:00:00,2022-01-12 18:00:00,2022-01-10 18:00:00,62,100.0,6.5,6.75,close-close,0.09445165149583573,0.25250000000000017,2.6733254104205115,5.03,-2.84,38.0,24.0,100,100,https://www.estimize.com/bokf,"[-2.84, 3.14, -1.52, -2.13, -1.02, -1.0, 2.36, 5.03]"
343,343.0,343.0,343.0,SEIC,2022-01-24 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,25,100.0,4.75,0.875,close-open,1.558716702761431,0.6920000000000001,0.4439549526697501,1.51,0.29,100.0,25.0,100,62,https://www.estimize.com/seic,"[0.29, 0.7, 1.51, 0.66, 0.3]"
344,344.0,344.0,344.0,GL,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,38,100.0,5.0,1.75,close-close,0.8655587126163036,0.78,0.901152040446006,1.98,-0.81,75.0,28.0,100,100,https://www.estimize.com/gl,"[1.63, -0.39, 0.62, 0.81, 1.37, 1.98, -0.81, 1.03]"
345,345.0,345.0,345.0,SLM,2022-01-24 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,75,100.0,4.25,23.375,close-close,0.08190614667977436,0.2575,3.143842195467196,3.94,-6.43,62.0,46.0,100,100,https://www.estimize.com/slm,"[3.17, -1.18, 1.14, -2.01, -6.43, 3.94, 1.9, 1.53]"
346,346.0,346.0,346.0,HOMB,2022-01-18 18:00:00,2022-01-17 18:00:00,2022-01-13 18:00:00,2022-01-11 18:00:00,75,100.0,5.5,7.625,close-open,0.4580661921145676,0.735,1.6045715939153349,3.55,-1.36,62.0,46.0,100,100,https://www.estimize.com/homb,"[3.55, -0.59, 1.72, 1.03, 2.11, -1.15, -1.36, 0.57]"
347,347.0,347.0,347.0,FAF,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,75,100.0,4.75,7.625,open-open,1.0802792107519377,2.2625,2.094365954173244,5.23,-1.01,75.0,56.0,100,100,https://www.estimize.com/faf,"[5.23, -0.52, 3.92, 1.43, -1.01, 1.95, 2.85, 4.25]"
348,348.0,348.0,348.0,LKFN,2022-01-23 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,75,100.0,5.25,5.625,open-open,2.3228896679401783,1.63,0.7017121917139534,3.16,0.73,100.0,75.0,100,100,https://www.estimize.com/lkfn,"[0.73, 1.57, 1.58, 1.98, 1.05, 3.16, 1.86, 1.11]"
349,349.0,349.0,349.0,BRO,2022-01-23 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,88,100.0,9.75,7.125,open-close,0.3862045685651561,0.2742857142857143,0.7102083626425043,1.13,-0.57,57.0,50.0,100,88,https://www.estimize.com/bro,"[-0.57, 0.75, -0.45, 0.63, -0.56, 1.13, 0.99]"
350,350.0,350.0,350.0,RNR,2022-01-23 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,25,100.0,3.5,10.125,close-open,0.3117334019814737,0.16874999999999998,0.5413279389612179,0.92,-0.93,62.0,16.0,100,100,https://www.estimize.com/rnr,"[-0.93, 0.42, 0.11, -0.13, 0.92, 0.37, 0.71, -0.12]"
351,351.0,351.0,351.0,MSCI,2022-01-25 18:00:00,2022-01-24 18:00:00,2022-01-20 18:00:00,2022-01-18 18:00:00,88,100.0,8.5,2.875,open-open,0.3555218385732216,0.7274999999999999,2.046287797451766,2.79,-4.16,88.0,77.0,100,100,https://www.estimize.com/msci,"[0.81, 2.79, 2.38, 1.04, -4.16, 0.34, 2.23, 0.39]"
352,352.0,352.0,352.0,COF,2022-01-23 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,100,100.0,12.0,10.0,close-open,0.3793399802106924,0.26375000000000004,0.6952865865957719,1.34,-0.8,75.0,75.0,100,100,https://www.estimize.com/cof,"[-0.8, 0.04, 1.1, 1.34, 0.45, 0.23, -0.62, 0.37]"
353,353.0,353.0,353.0,NAVI,2022-01-23 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,88,100.0,6.0,13.75,close-close,0.19442677132608896,0.7812500000000001,4.0182223603852485,7.58,-6.94,50.0,44.0,100,100,https://www.estimize.com/navi,"[0.0, -6.94, 7.58, 1.64, 4.86, 0.52, -0.05, -1.36]"
354,354.0,354.0,354.0,APAM,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,62,100.0,5.5,1.5,open-open,0.4567222045370856,1.0783333333333334,2.3610267305183608,4.12,-3.04,83.0,51.0,100,75,https://www.estimize.com/apam,"[4.12, 0.19, 3.37, -3.04, 0.16, 1.67]"
355,355.0,355.0,355.0,CME,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,62,100.0,7.25,2.25,close-open,-0.5416569283962651,-0.6074999999999999,1.1215586253067649,1.27,-2.69,25.0,16.0,100,100,https://www.estimize.com/cme,"[-1.68, 1.27, -0.34, -2.69, -0.44, -0.07, -1.01, 0.1]"
356,356.0,356.0,356.0,AFL,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,88,100.0,9.25,4.625,close-open,0.3853300064642936,0.47875,1.242441522768778,3.47,-0.67,50.0,44.0,100,100,https://www.estimize.com/afl,"[0.94, 3.47, -0.41, -0.24, -0.67, 0.62, 0.37, -0.25]"
357,357.0,357.0,357.0,RJF,2022-01-24 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,62,100.0,7.25,4.875,close-open,0.02110518911369385,0.03750000000000003,1.7768142136982137,4.28,-2.11,38.0,24.0,100,100,https://www.estimize.com/rjf,"[-0.16, 4.28, -0.17, -2.11, -1.41, 0.21, 0.25, -0.59]"
358,358.0,358.0,358.0,MC,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,75,100.0,5.25,59.75,open-open,0.4350739826672127,0.95625,2.1979020536639027,4.3,-2.22,62.0,46.0,100,100,https://www.estimize.com/mc,"[1.54, 4.29, -0.98, 0.13, 0.85, -0.26, 4.3, -2.22]"
359,359.0,359.0,359.0,AMSF,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,75,100.0,4.0,9.375,open-close,0.265873338222457,0.70875,2.66574303665976,6.6,-3.25,62.0,46.0,100,100,https://www.estimize.com/amsf,"[-1.39, 6.6, 1.43, 0.59, -0.42, 1.15, 0.96, -3.25]"
360,360.0,360.0,360.0,MCO,2022-02-09 18:00:00,2022-02-08 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,75,100.0,8.5,5.625,open-close,0.16428177145148393,0.37375,2.275054600993128,4.15,-4.51,62.0,46.0,100,100,https://www.estimize.com/mco,"[1.34, -4.51, 0.31, 0.59, -0.1, 1.6, -0.39, 4.15]"
361,361.0,361.0,361.0,ICE,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,62,100.0,7.0,2.125,close-close,0.015580255798864216,0.025,1.604594964469227,2.06,-2.98,50.0,31.0,100,100,https://www.estimize.com/ice,"[-2.98, 1.38, 0.07, 2.06, -0.65, -1.17, -0.41, 1.9]"
362,362.0,362.0,362.0,TREE,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,50,100.0,7.5,44.625,open-open,-0.14014216990075998,-0.7675000000000001,5.4765813926207665,10.9,-8.35,25.0,12.0,100,100,https://www.estimize.com/tree,"[-5.98, 3.26, -2.19, -1.05, -1.13, -1.6, 10.9, -8.35]"
363,363.0,363.0,363.0,TROW,2022-01-25 18:00:00,2022-01-24 18:00:00,2022-01-20 18:00:00,2022-01-18 18:00:00,75,100.0,8.25,2.125,close-close,0.16237286017332658,0.6437499999999999,3.96464039195234,5.66,-6.94,75.0,56.0,100,100,https://www.estimize.com/trow,"[3.67, -6.94, 1.41, -4.16, 3.8, 1.17, 0.54, 5.66]"
364,364.0,364.0,364.0,WLTW,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,62,100.0,4.75,5.125,close-close,0.4904016264079373,1.3775,2.808922168733053,5.07,-3.95,75.0,46.0,100,100,https://www.estimize.com/wltw,"[5.07, 1.73, 0.65, -3.95, -1.24, 0.92, 4.4, 3.44]"
365,365.0,365.0,365.0,CODI,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,62,100.0,7.25,56.375,close-close,0.6682606240778829,1.11625,1.6703812251998045,3.37,-2.06,75.0,46.0,100,100,https://www.estimize.com/codi,"[2.08, 3.37, -0.06, 2.94, 1.83, -2.06, 0.52, 0.31]"
366,366.0,366.0,366.0,AX,2022-01-25 18:00:00,2022-01-24 18:00:00,2022-01-20 18:00:00,2022-01-18 18:00:00,75,100.0,5.25,4.375,close-close,0.4466103257888685,0.96,2.1495248644426383,3.26,-3.88,86.0,64.0,100,88,https://www.estimize.com/ax,"[-3.88, 3.26, 0.58, 2.22, 0.74, 1.7, 2.1]"
367,367.0,367.0,367.0,AJG,2022-01-25 18:00:00,2022-01-24 18:00:00,2022-01-20 18:00:00,2022-01-18 18:00:00,100,100.0,4.25,4.75,close-close,0.12351634538192564,0.16250000000000006,1.3156153503209058,2.12,-1.47,50.0,50.0,100,100,https://www.estimize.com/ajg,"[1.4, -1.47, -0.22, -1.26, 2.12, 0.49, 1.45, -1.21]"
368,368.0,368.0,368.0,HLI,2022-01-25 18:00:00,2022-01-24 18:00:00,2022-01-20 18:00:00,2022-01-18 18:00:00,62,100.0,6.0,25.75,open-close,1.041658350537366,2.00875,1.928415395473704,6.5,0.09,100.0,62.0,100,100,https://www.estimize.com/hli,"[0.38, 1.81, 0.09, 1.21, 1.28, 3.33, 6.5, 1.47]"
369,369.0,369.0,369.0,CBOE,2022-02-02 18:00:00,2022-02-01 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,75,100.0,8.75,3.625,open-open,0.06743609602624029,0.07749999999999999,1.1492361593684737,2.26,-2.05,50.0,38.0,100,100,https://www.estimize.com/cboe,"[0.85, -0.32, -0.47, 2.26, -2.05, 0.41, -0.24, 0.18]"
370,370.0,370.0,370.0,WETF,2022-01-26 18:00:00,2022-01-25 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,62,100.0,4.5,10.125,open-close,0.905233684267571,2.14,2.3640304566565966,5.97,-0.59,80.0,50.0,100,62,https://www.estimize.com/wetf,"[3.45, 1.71, -0.59, 0.16, 5.97]"
371,371.0,371.0,371.0,LAZ,2022-02-02 18:00:00,2022-02-01 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,62,100.0,5.5,9.625,open-close,0.2675748801466442,0.7912499999999999,2.9571161521827323,5.12,-3.81,62.0,38.0,100,100,https://www.estimize.com/laz,"[1.88, 2.31, 3.57, -3.43, -0.21, -3.81, 5.12, 0.9]"
372,372.0,372.0,372.0,PIPR,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,88,100.0,5.25,9.625,open-open,0.8188092803797362,2.0175,2.463943739211592,5.66,-2.84,75.0,66.0,100,100,https://www.estimize.com/pipr,"[4.5, 5.66, -0.0, 3.15, 2.12, -2.84, 1.95, 1.6]"
373,373.0,373.0,373.0,BEN,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,62,100.0,5.5,3.5,open-open,0.4664592410221744,1.27125,2.725318502028708,7.36,-2.23,75.0,46.0,100,100,https://www.estimize.com/ben,"[0.95, 2.72, 1.52, -1.31, -2.23, 0.26, 0.9, 7.36]"
374,374.0,374.0,374.0,CACC,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,75,100.0,4.75,8.0,open-open,0.05638765699511821,0.1125,1.9951174777441048,2.76,-3.73,50.0,38.0,100,100,https://www.estimize.com/cacc,"[0.35, -3.73, 2.76, 1.26, 2.49, 0.0, -1.21, -1.02]"
375,375.0,375.0,375.0,PRU,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,88,100.0,4.5,6.375,open-open,1.0257176286094625,1.24875,1.2174403219460082,3.28,0.03,100.0,88.0,100,100,https://www.estimize.com/pru,"[1.7, 2.84, 0.41, 3.28, 1.56, 0.06, 0.03, 0.11]"
376,376.0,376.0,376.0,UNM,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,50,100.0,7.5,2.75,open-open,0.975692620416596,1.2642857142857142,1.2957827986296506,3.02,-0.83,86.0,43.0,100,88,https://www.estimize.com/unm,"[3.02, 0.0, 2.74, 1.26, 0.83, -0.83, 1.83]"
377,377.0,377.0,377.0,FNF,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,88,100.0,7.5,6.375,close-close,0.6067942680845919,1.05125,1.7324652774298248,5.0,-0.86,62.0,55.0,100,100,https://www.estimize.com/fnf,"[1.01, 2.05, -0.37, 5.0, 1.27, -0.06, -0.86, 0.37]"
378,378.0,378.0,378.0,NMIH,2022-02-13 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,75,100.0,4.5,8.25,open-close,1.1497871613717068,2.31625,2.014503273142042,5.24,-0.82,88.0,66.0,100,100,https://www.estimize.com/nmih,"[5.24, 0.15, 0.63, 3.78, 4.19, 2.12, -0.82, 3.24]"
379,379.0,379.0,379.0,BGCP,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,12,100.0,3.5,4.25,close-close,0.030562921206990674,0.15599999999999986,5.104224133009835,6.77,-6.7,60.0,7.0,100,62,https://www.estimize.com/bgcp,"[2.61, 2.99, 6.77, -4.89, -6.7]"
380,380.0,380.0,380.0,MET,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,75,100.0,7.25,10.25,close-open,0.5448456913504439,0.7100000000000001,1.3031212529922152,2.7,-1.46,62.0,46.0,100,100,https://www.estimize.com/met,"[1.91, 1.46, 1.46, 2.7, -0.27, 0.26, -1.46, -0.38]"
381,381.0,381.0,381.0,ECPG,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,62,100.0,4.5,7.125,close-open,0.3234730638343584,0.3771428571428571,1.165917349260282,2.94,-0.75,57.0,35.0,100,88,https://www.estimize.com/ecpg,"[0.74, -0.75, 2.94, 0.18, 0.49, -0.59, -0.37]"
382,382.0,382.0,382.0,WD,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,62,100.0,4.25,8.0,close-close,0.4554744058557604,3.86875,8.493891095222496,14.17,-11.04,75.0,46.0,100,100,https://www.estimize.com/wd,"[9.73, 4.58, 8.19, 14.17, 11.73, -11.04, 0.88, -7.29]"
383,383.0,383.0,383.0,GDOT,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,88,100.0,6.75,27.5,open-close,0.4975172468271848,1.37875,2.7712607126540805,5.29,-2.88,62.0,55.0,100,100,https://www.estimize.com/gdot,"[3.44, -1.16, 5.29, 2.1, -0.77, 0.31, -2.88, 4.7]"
384,384.0,384.0,384.0,MAIN,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,88,100.0,5.5,2.75,open-open,0.5936125495570873,1.09375,1.8425318009467293,4.37,-0.53,50.0,44.0,100,100,https://www.estimize.com/main,"[-0.53, 4.37, 1.07, 0.8, 3.9, -0.52, -0.29, -0.05]"
385,385.0,385.0,385.0,HRTG,2021-05-04 19:00:00,2021-05-03 19:00:00,2021-04-29 19:00:00,2021-04-27 19:00:00,38,100.0,4.0,17.25,open-open,-0.15721353053911122,-0.42,2.6715257812718187,5.74,-3.87,25.0,10.0,100,100,https://www.estimize.com/hrtg,"[-1.18, -3.87, -1.08, -0.93, 0.88, -2.49, -0.43, 5.74]"
386,386.0,386.0,386.0,BRK-B,2021-08-05 19:00:00,2021-08-04 19:00:00,2021-08-02 19:00:00,2021-07-29 19:00:00,50,100.0,21.0,5.875,,,,,,,,,0,100,https://www.estimize.com/brk-b,
387,387.0,387.0,387.0,EHTH,2022-02-15 18:00:00,2022-02-14 18:00:00,2022-02-10 18:00:00,2022-02-08 18:00:00,75,100.0,7.75,59.25,close-close,-0.2813251485904096,-2.54,9.028698688072383,6.2,-25.59,62.0,46.0,100,100,https://www.estimize.com/ehth,"[-2.32, 6.2, 0.75, 0.39, 0.39, -1.52, 1.38, -25.59]"
388,388.0,388.0,388.0,PRAA,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,75,100.0,4.25,11.25,close-open,0.9394040963210848,0.61875,0.6586622332425021,1.82,-0.32,88.0,66.0,100,100,https://www.estimize.com/praa,"[1.82, 1.44, 0.67, 0.11, -0.32, 0.51, 0.18, 0.54]"
389,389.0,389.0,389.0,AEL,2022-02-14 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,38,100.0,5.0,8.875,close-open,0.30799428802165263,0.3425,1.1120336101035797,2.53,-1.02,50.0,19.0,100,100,https://www.estimize.com/ael,"[0.68, 1.1, 2.53, -0.56, -0.6, -0.35, -1.02, 0.96]"
390,390.0,390.0,390.0,PRA,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,62,100.0,4.5,32.0,close-close,0.5440902432732203,0.975,1.7919821427681697,4.52,-1.96,75.0,46.0,100,100,https://www.estimize.com/pra,"[-0.92, 4.52, 1.63, 1.12, -1.96, 0.66, 1.53, 1.22]"
391,391.0,391.0,391.0,HCI,2022-03-08 18:00:00,2022-03-07 18:00:00,2022-03-03 18:00:00,2022-03-01 18:00:00,25,100.0,3.75,96.375,open-open,0.6492043480415354,0.9757142857142856,1.5029386181065143,3.27,-1.23,71.0,18.0,100,88,https://www.estimize.com/hci,"[1.66, 0.73, 3.27, -1.23, 2.36, 0.86, -0.82]"
392,392.0,392.0,392.0,EZPW,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,50,100.0,3.5,86.875,close-close,0.8537421546206679,2.5175,2.9487825877809306,8.04,-2.35,88.0,44.0,100,100,https://www.estimize.com/ezpw,"[8.04, 5.07, 3.51, -2.35, 2.35, 2.43, 0.71, 0.38]"
393,393.0,393.0,393.0,PNNT,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,25,100.0,6.0,3.125,close-close,-0.5449088572306793,-4.3100000000000005,7.9095796348478595,0.99,-17.93,50.0,12.0,100,50,https://www.estimize.com/pnnt,"[0.99, -1.16, -17.93, 0.86]"
394,394.0,394.0,394.0,TLRY,2021-02-16 18:00:00,2021-02-15 18:00:00,2021-02-11 18:00:00,2021-02-09 18:00:00,50,100.0,33.0,21.625,open-open,0.4112894724924257,4.56625,11.102277849049717,31.63,-7.2,50.0,25.0,100,100,https://www.estimize.com/tlry,"[-7.2, -2.04, -1.17, 31.63, 3.07, 7.19, 5.78, -0.73]"
395,395.0,395.0,395.0,UNH,2022-01-17 18:00:00,2022-01-14 18:00:00,2022-01-12 18:00:00,2022-01-10 18:00:00,75,100.0,37.25,3.625,close-close,0.6430381314217618,1.5114285714285711,2.3504493708433625,4.17,-2.89,71.0,53.0,100,88,https://www.estimize.com/unh,"[2.83, 4.13, 1.44, -2.89, -0.38, 1.28, 4.17]"
396,396.0,396.0,396.0,JNJ,2022-01-24 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,75,100.0,39.5,3.75,open-close,0.6989610675441951,1.4,2.002972790628969,4.31,-2.14,62.0,46.0,100,100,https://www.estimize.com/jnj,"[-0.22, 4.31, -0.32, -2.14, 3.31, 2.45, 1.55, 2.26]"
397,397.0,397.0,397.0,ISRG,2022-01-18 18:00:00,2022-01-17 18:00:00,2022-01-13 18:00:00,2022-01-11 18:00:00,75,100.0,27.75,6.25,open-close,0.6098861974439643,0.8785714285714287,1.4405497816699662,1.97,-2.41,86.0,64.0,100,88,https://www.estimize.com/isrg,"[1.65, 1.97, -2.41, 1.67, 0.29, 1.17, 1.81]"
398,398.0,398.0,398.0,BIIB,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,88,100.0,19.75,6.0,close-open,-0.4636809212929548,-1.4425,3.110975530279851,1.98,-7.98,38.0,33.0,100,100,https://www.estimize.com/biib,"[1.98, -7.98, 1.85, -0.8, -2.78, -3.65, -0.9, 0.74]"
399,399.0,399.0,399.0,ABT,2022-01-24 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,88,100.0,19.75,5.25,open-open,0.2576022507431453,0.65875,2.5572369732779947,5.53,-2.51,50.0,44.0,100,100,https://www.estimize.com/abt,"[-2.16, 2.88, 2.03, -0.31, 0.83, -2.51, -1.02, 5.53]"
400,400.0,400.0,400.0,THC,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,88,100.0,6.0,26.25,close-close,0.08038100323045047,0.18125000000000005,2.254886014303162,2.69,-4.42,50.0,44.0,100,100,https://www.estimize.com/thc,"[-4.42, 2.69, -0.11, 1.35, -1.36, -1.01, 2.45, 1.86]"
401,401.0,401.0,401.0,DGX,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,62,100.0,5.75,5.625,close-close,0.4386831851234261,1.17375,2.6756211311581466,5.42,-3.87,75.0,46.0,100,100,https://www.estimize.com/dgx,"[1.2, 5.42, -1.66, 2.86, -3.87, 2.82, 1.61, 1.01]"
402,402.0,402.0,402.0,IQV,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,88,100.0,5.5,1.625,open-close,1.2609633688553183,2.8285714285714283,2.243182869887139,5.3,-1.96,86.0,76.0,100,88,https://www.estimize.com/iqv,"[3.18, 4.52, 5.3, 2.38, 4.36, -1.96, 2.02]"
403,403.0,403.0,403.0,HCA,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,50,100.0,8.25,4.5,open-close,0.2993112585411357,1.8714285714285717,6.252449642389152,15.2,-6.32,43.0,22.0,100,88,https://www.estimize.com/hca,"[2.83, -6.32, -1.01, -0.84, 4.09, 15.2, -0.85]"
404,404.0,404.0,404.0,QURE,2021-07-27 19:00:00,2021-07-26 19:00:00,2021-07-22 19:00:00,2021-07-20 19:00:00,62,100.0,5.25,59.375,close-close,0.4281295589245601,1.38875,3.243761078979153,4.46,-5.65,62.0,38.0,100,100,https://www.estimize.com/qure,"[-5.65, -0.38, 4.46, 2.92, 3.68, -0.92, 3.84, 3.16]"
405,405.0,405.0,405.0,HSTM,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,100,100.0,4.75,139.5,open-close,0.17480821750864062,0.30625,1.7519199289636498,3.73,-2.64,50.0,50.0,100,100,https://www.estimize.com/hstm,"[0.78, 3.73, -2.64, -0.85, 1.0, -0.67, 1.27, -0.17]"
406,406.0,406.0,406.0,LLY,2022-01-26 18:00:00,2022-01-25 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,50,100.0,11.75,2.75,open-close,-0.15078688943643387,-0.6062500000000001,4.020575013291009,4.18,-7.05,50.0,25.0,100,100,https://www.estimize.com/lly,"[2.27, 3.44, -5.86, -7.05, -0.01, -3.37, 4.18, 1.55]"
407,407.0,407.0,407.0,CNC,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,12,100.0,11.75,6.625,close-close,0.4281248305841928,1.6657142857142857,3.8907210390982336,7.11,-3.39,57.0,7.0,100,88,https://www.estimize.com/cnc,"[-1.45, 4.52, -3.39, 3.49, 7.11, -3.03, 4.41]"
408,408.0,408.0,408.0,MASI,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,75,100.0,5.25,4.25,close-close,0.3754576003321257,0.40125,1.068695905063737,2.09,-1.47,62.0,46.0,100,100,https://www.estimize.com/masi,"[0.41, 0.83, -0.15, 2.09, -0.72, -1.47, 0.98, 1.24]"
409,409.0,409.0,409.0,TEVA,,,,,38,100.0,18.25,5.25,close-open,0.5306755230337477,2.8937500000000003,5.4529554773076985,14.5,-3.58,62.0,24.0,100,100,https://www.estimize.com/teva,"[6.16, 14.5, 6.02, -3.58, 1.8, -1.16, 0.9, -1.49]"
410,410.0,410.0,410.0,BMY,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,62,100.0,24.0,6.5,close-open,0.13972978686814214,0.2575,1.8428425733089628,3.87,-2.15,50.0,31.0,100,100,https://www.estimize.com/bmy,"[-2.15, 2.27, 3.87, -0.67, -0.05, -1.56, 0.16, 0.19]"
411,411.0,411.0,411.0,BSX,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,62,100.0,11.0,57.625,close-open,0.9103604655940676,1.59,1.7465609064673353,4.52,-0.83,75.0,46.0,100,100,https://www.estimize.com/bsx,"[0.4, 2.42, 4.52, -0.83, -0.52, 3.42, 1.5, 1.81]"
