,name,link,earn_day,earn_date,earn_time
1794,PCTI,https://www.estimize.com/pcti,WEDNESDAY,2022-03-09,AMC
1795,ASAN,https://www.estimize.com/asan,WEDNESDAY,2022-03-09,AMC
1796,STNE,https://www.estimize.com/stne,WEDNESDAY,2022-03-09,AMC
1797,SKLZ,https://www.estimize.com/sklz,WEDNESDAY,2022-03-09,AMC
1798,PING,https://www.estimize.com/ping,WEDNESDAY,2022-03-09,AMC
1799,MRVL,https://www.estimize.com/mrvl,THURSDAY,2022-03-10,AMC
1800,OKTA,https://www.estimize.com/okta,THURSDAY,2022-03-10,AMC
1801,UPLD,https://www.estimize.com/upld,THURSDAY,2022-03-10,AMC
1802,EB,https://www.estimize.com/eb,THURSDAY,2022-03-10,AMC
1803,COUP,https://www.estimize.com/coup,MONDAY,2022-03-14,AMC
1804,MOMO,https://www.estimize.com/momo,TUESDAY,2022-03-15,BMO
1805,PATH,https://www.estimize.com/path,TUESDAY,2022-03-15,AMC
1806,JBL,https://www.estimize.com/jbl,WEDNESDAY,2022-03-16,BMO
1807,EVOP,https://www.estimize.com/evop,WEDNESDAY,2022-03-16,BMO
1808,MDB,https://www.estimize.com/mdb,WEDNESDAY,2022-03-16,AMC
1809,SMTC,https://www.estimize.com/smtc,WEDNESDAY,2022-03-16,AMC
1810,PD,https://www.estimize.com/pd,WEDNESDAY,2022-03-16,AMC
1811,ONTF,https://www.estimize.com/ontf,WEDNESDAY,2022-03-16,AMC
1812,DOMO,https://www.estimize.com/domo,WEDNESDAY,2022-03-16,AMC
1813,ACN,https://www.estimize.com/acn,THURSDAY,2022-03-17,BMO
1814,PFSW,https://www.estimize.com/pfsw,TUESDAY,2022-01-04,BMO
1815,ADBE,https://www.estimize.com/adbe,THURSDAY,2022-03-17,AMC
1816,ORCL,https://www.estimize.com/orcl,THURSDAY,2022-03-17,AMC
1817,AVGO,https://www.estimize.com/avgo,THURSDAY,2022-03-17,AMC
1818,DOCU,https://www.estimize.com/docu,THURSDAY,2022-03-17,AMC
1819,AVID,https://www.estimize.com/avid,THURSDAY,2022-03-17,AMC
1820,PAR,https://www.estimize.com/par,THURSDAY,2022-03-17,AMC
1821,YY,https://www.estimize.com/yy,MONDAY,2022-03-21,AMC
1822,VRRM,https://www.estimize.com/vrrm,MONDAY,2022-03-21,AMC
1823,RPAY,https://www.estimize.com/rpay,MONDAY,2022-03-21,AMC
1824,SMAR,https://www.estimize.com/smar,TUESDAY,2022-03-22,AMC
1825,CSIQ,https://www.estimize.com/csiq,WEDNESDAY,2022-03-23,BMO
1826,CRWD,https://www.estimize.com/crwd,THURSDAY,2022-03-24,AMC
1827,ZUO,https://www.estimize.com/zuo,THURSDAY,2022-03-24,AMC
1828,SNX,https://www.estimize.com/snx,TUESDAY,2022-01-11,BMO
1829,FDS,https://www.estimize.com/fds,TUESDAY,2022-03-29,BMO
1830,BB,https://www.estimize.com/bb,TUESDAY,2022-03-29,AMC
1831,PAYX,https://www.estimize.com/payx,WEDNESDAY,2022-03-30,BMO
1832,MU,https://www.estimize.com/mu,WEDNESDAY,2022-03-30,AMC
1833,PRGS,https://www.estimize.com/prgs,WEDNESDAY,2022-01-12,AMC
1834,VRNT,https://www.estimize.com/vrnt,WEDNESDAY,2022-03-30,AMC
1835,SAIC,https://www.estimize.com/saic,THURSDAY,2022-03-31,BMO
1836,RPM,https://www.estimize.com/rpm,WEDNESDAY,2022-01-05,BMO
1837,SCHN,https://www.estimize.com/schn,THURSDAY,2022-01-06,BMO
1838,CMC,https://www.estimize.com/cmc,MONDAY,2022-01-10,BMO
1839,AA,https://www.estimize.com/aa,WEDNESDAY,2022-01-19,AMC
1840,PPG,https://www.estimize.com/ppg,THURSDAY,2022-01-20,AMC
1841,STLD,https://www.estimize.com/stld,MONDAY,2022-01-24,AMC
1842,ATI,https://www.estimize.com/ati,TUESDAY,2022-01-25,BMO
1843,PKG,https://www.estimize.com/pkg,WEDNESDAY,2022-01-26,AMC
1844,FUL,https://www.estimize.com/ful,WEDNESDAY,2022-01-26,AMC
1845,MEOH,https://www.estimize.com/meoh,WEDNESDAY,2022-01-26,AMC
1846,FCX,https://www.estimize.com/fcx,THURSDAY,2022-01-27,BMO
1847,CLF,https://www.estimize.com/clf,THURSDAY,2022-01-27,BMO
1848,SHW,https://www.estimize.com/shw,THURSDAY,2022-01-27,BMO
1849,IP,https://www.estimize.com/ip,THURSDAY,2022-01-27,BMO
1850,EXP,https://www.estimize.com/exp,THURSDAY,2022-01-27,BMO
1851,BLL,https://www.estimize.com/bll,THURSDAY,2022-01-27,BMO
1852,DOW,https://www.estimize.com/dow,THURSDAY,2022-01-27,BMO
1853,EMN,https://www.estimize.com/emn,THURSDAY,2022-01-27,AMC
1854,APD,https://www.estimize.com/apd,FRIDAY,2022-01-28,BMO
1855,ASH,https://www.estimize.com/ash,MONDAY,2022-01-31,AMC
1856,CBT,https://www.estimize.com/cbt,MONDAY,2022-01-31,AMC
1857,RYAM,https://www.estimize.com/ryam,MONDAY,2022-01-31,AMC
1858,NUE,https://www.estimize.com/nue,TUESDAY,2022-02-01,BMO
1859,AVNT,https://www.estimize.com/avnt,TUESDAY,2022-02-01,BMO
1860,SMG,https://www.estimize.com/smg,TUESDAY,2022-02-01,BMO
1861,SLGN,https://www.estimize.com/slgn,TUESDAY,2022-02-01,BMO
1862,NEU,https://www.estimize.com/neu,TUESDAY,2022-02-01,AMC
1863,AVY,https://www.estimize.com/avy,WEDNESDAY,2022-02-02,BMO
1864,SXC,https://www.estimize.com/sxc,WEDNESDAY,2022-02-02,BMO
1865,X,https://www.estimize.com/x,WEDNESDAY,2022-02-02,AMC
1866,CE,https://www.estimize.com/ce,WEDNESDAY,2022-02-02,AMC
1867,RGLD,https://www.estimize.com/rgld,WEDNESDAY,2022-02-02,AMC
1868,SCCO,https://www.estimize.com/scco,THURSDAY,2022-02-03,BMO
1869,CRS,https://www.estimize.com/crs,THURSDAY,2022-02-03,BMO
1870,WRK,https://www.estimize.com/wrk,THURSDAY,2022-02-03,BMO
1871,DD,https://www.estimize.com/dd,THURSDAY,2022-02-03,BMO
1872,MTX,https://www.estimize.com/mtx,THURSDAY,2022-02-03,AMC
1873,HAYN,https://www.estimize.com/hayn,THURSDAY,2022-02-03,AMC
1874,CTVA,https://www.estimize.com/ctva,THURSDAY,2022-02-03,AMC
1875,LYB,https://www.estimize.com/lyb,FRIDAY,2022-02-04,BMO
1876,BERY,https://www.estimize.com/bery,FRIDAY,2022-02-04,BMO
1877,GLT,https://www.estimize.com/glt,TUESDAY,2022-02-08,BMO
1878,FMC,https://www.estimize.com/fmc,TUESDAY,2022-02-08,AMC
1879,OLN,https://www.estimize.com/oln,TUESDAY,2022-02-08,AMC
1880,OI,https://www.estimize.com/oi,TUESDAY,2022-02-08,AMC
1881,CSTE,https://www.estimize.com/cste,WEDNESDAY,2022-02-09,BMO
1882,MOS,https://www.estimize.com/mos,WEDNESDAY,2022-02-09,AMC
1883,CCK,https://www.estimize.com/cck,WEDNESDAY,2022-02-09,AMC
1884,KGC,https://www.estimize.com/kgc,WEDNESDAY,2022-02-09,AMC
1885,CDE,https://www.estimize.com/cde,WEDNESDAY,2022-02-09,AMC
1886,VVV,https://www.estimize.com/vvv,WEDNESDAY,2022-02-09,AMC
1887,AXTA,https://www.estimize.com/axta,WEDNESDAY,2022-02-09,AMC
1888,CLW,https://www.estimize.com/clw,WEDNESDAY,2022-02-09,AMC
1889,SUM,https://www.estimize.com/sum,WEDNESDAY,2022-02-09,AMC
1890,HWKN,https://www.estimize.com/hwkn,WEDNESDAY,2022-02-09,AMC
1891,SON,https://www.estimize.com/son,THURSDAY,2022-02-10,BMO
1892,SEE,https://www.estimize.com/see,THURSDAY,2022-02-10,BMO
1893,CX,https://www.estimize.com/cx,THURSDAY,2022-02-10,BMO
1894,SAND,https://www.estimize.com/sand,THURSDAY,2022-02-10,AMC
1895,SXT,https://www.estimize.com/sxt,FRIDAY,2022-02-11,BMO
1896,MLM,https://www.estimize.com/mlm,TUESDAY,2022-02-15,BMO
1897,LPX,https://www.estimize.com/lpx,TUESDAY,2022-02-15,BMO
1898,CMP,https://www.estimize.com/cmp,TUESDAY,2022-02-15,AMC
1899,AMCR,https://www.estimize.com/amcr,TUESDAY,2022-02-15,AMC
1900,IOSP,https://www.estimize.com/iosp,TUESDAY,2022-02-15,AMC
1901,GOLD,https://www.estimize.com/gold,WEDNESDAY,2022-02-16,BMO
1902,HUN,https://www.estimize.com/hun,WEDNESDAY,2022-02-16,BMO
1903,ALB,https://www.estimize.com/alb,WEDNESDAY,2022-02-16,AMC
1904,CF,https://www.estimize.com/cf,WEDNESDAY,2022-02-16,AMC
1905,IFF,https://www.estimize.com/iff,WEDNESDAY,2022-02-16,AMC
1906,ATR,https://www.estimize.com/atr,WEDNESDAY,2022-02-16,AMC
1907,SWM,https://www.estimize.com/swm,WEDNESDAY,2022-02-16,AMC
1908,NP,https://www.estimize.com/np,WEDNESDAY,2022-02-16,AMC
1909,PAAS,https://www.estimize.com/paas,WEDNESDAY,2022-02-16,AMC
1910,CC,https://www.estimize.com/cc,WEDNESDAY,2022-02-16,AMC
1911,AEM,https://www.estimize.com/aem,WEDNESDAY,2022-02-16,AMC
1912,VMC,https://www.estimize.com/vmc,THURSDAY,2022-02-17,BMO
1913,LIN,https://www.estimize.com/lin,THURSDAY,2022-02-17,BMO
1914,GPK,https://www.estimize.com/gpk,THURSDAY,2022-02-17,BMO
1915,RS,https://www.estimize.com/rs,THURSDAY,2022-02-17,BMO
1916,MTRN,https://www.estimize.com/mtrn,THURSDAY,2022-02-17,BMO
1917,JHX,https://www.estimize.com/jhx,THURSDAY,2022-02-17,AMC
1918,NGD,https://www.estimize.com/ngd,THURSDAY,2022-02-17,AMC
1919,SLCA,https://www.estimize.com/slca,TUESDAY,2022-02-22,BMO
1920,ECL,https://www.estimize.com/ecl,TUESDAY,2022-02-22,BMO
1921,WLK,https://www.estimize.com/wlk,TUESDAY,2022-02-22,BMO
1922,KRA,https://www.estimize.com/kra,TUESDAY,2022-02-22,AMC
1923,TSE,https://www.estimize.com/tse,TUESDAY,2022-02-22,AMC
1924,GSS,https://www.estimize.com/gss,TUESDAY,2022-02-22,AMC
1925,TG,https://www.estimize.com/tg,WEDNESDAY,2022-02-23,BMO
1926,KALU,https://www.estimize.com/kalu,WEDNESDAY,2022-02-23,AMC
1927,UAN,https://www.estimize.com/uan,WEDNESDAY,2022-02-23,AMC
1928,NGVT,https://www.estimize.com/ngvt,WEDNESDAY,2022-02-23,AMC
1929,AGI,https://www.estimize.com/agi,WEDNESDAY,2022-02-23,AMC
1930,NEM,https://www.estimize.com/nem,THURSDAY,2022-02-24,BMO
1931,HL,https://www.estimize.com/hl,THURSDAY,2022-02-24,BMO
1932,KOP,https://www.estimize.com/kop,THURSDAY,2022-02-24,BMO
1933,SCL,https://www.estimize.com/scl,THURSDAY,2022-02-24,BMO
1934,KL,https://www.estimize.com/kl,THURSDAY,2022-02-24,BMO
1935,CENX,https://www.estimize.com/cenx,THURSDAY,2022-02-24,AMC
1936,BVN,https://www.estimize.com/bvn,THURSDAY,2022-02-24,AMC
1937,TMST,https://www.estimize.com/tmst,THURSDAY,2022-02-24,AMC
1938,ZEUS,https://www.estimize.com/zeus,THURSDAY,2022-02-24,AMC
1939,VALE,https://www.estimize.com/vale,THURSDAY,2022-02-24,AMC
1940,ASIX,https://www.estimize.com/asix,FRIDAY,2022-02-25,BMO
1941,LXU,https://www.estimize.com/lxu,MONDAY,2022-02-28,AMC
1942,GSM,https://www.estimize.com/gsm,MONDAY,2022-02-28,AMC
1943,IPI,https://www.estimize.com/ipi,MONDAY,2022-02-28,AMC
1944,BCC,https://www.estimize.com/bcc,MONDAY,2022-02-28,AMC
1945,BCPC,https://www.estimize.com/bcpc,TUESDAY,2022-03-01,BMO
1946,ESI,https://www.estimize.com/esi,TUESDAY,2022-03-01,AMC
1947,TROX,https://www.estimize.com/trox,TUESDAY,2022-03-01,AMC
1948,AMRS,https://www.estimize.com/amrs,WEDNESDAY,2022-03-02,AMC
1949,SQM,https://www.estimize.com/sqm,WEDNESDAY,2022-03-02,AMC
1950,GEF,https://www.estimize.com/gef,WEDNESDAY,2022-03-02,AMC
1951,KWR,https://www.estimize.com/kwr,WEDNESDAY,2022-03-02,AMC
1952,RYI,https://www.estimize.com/ryi,WEDNESDAY,2022-03-09,AMC
1953,TREC,https://www.estimize.com/trec,WEDNESDAY,2022-03-09,AMC
1954,FNV,https://www.estimize.com/fnv,WEDNESDAY,2022-03-09,AMC
1955,FSM,https://www.estimize.com/fsm,THURSDAY,2022-03-10,BMO
1956,MYE,https://www.estimize.com/mye,THURSDAY,2022-03-10,BMO
1957,KRO,https://www.estimize.com/kro,THURSDAY,2022-03-10,AMC
1958,WPM,https://www.estimize.com/wpm,THURSDAY,2022-03-10,AMC
1959,AVD,https://www.estimize.com/avd,MONDAY,2022-03-14,AMC
1960,AG,https://www.estimize.com/ag,THURSDAY,2022-03-17,BMO
1961,MP,https://www.estimize.com/mp,THURSDAY,2022-03-17,AMC
1962,WOR,https://www.estimize.com/wor,WEDNESDAY,2022-03-23,BMO
1963,CMC,https://www.estimize.com/cmc,MONDAY,2022-01-10,BMO
1964,FUL,https://www.estimize.com/ful,WEDNESDAY,2022-01-26,AMC
1965,FRTA,https://www.estimize.com/frta,WEDNESDAY,2022-03-30,AMC
1966,VZ,https://www.estimize.com/vz,TUESDAY,2022-01-25,BMO
1967,T,https://www.estimize.com/t,WEDNESDAY,2022-01-26,BMO
1968,EGHT,https://www.estimize.com/eght,THURSDAY,2022-01-27,AMC
1969,DGII,https://www.estimize.com/dgii,THURSDAY,2022-02-03,AMC
1970,SKM,https://www.estimize.com/skm,THURSDAY,2022-02-03,AMC
1971,BCE,https://www.estimize.com/bce,SUNDAY,2022-02-06,BMO
1972,LUMN,https://www.estimize.com/lumn,WEDNESDAY,2022-02-09,AMC
1973,TMUS,https://www.estimize.com/tmus,THURSDAY,2022-02-10,AMC
1974,RNG,https://www.estimize.com/rng,MONDAY,2022-02-14,AMC
1975,VG,https://www.estimize.com/vg,WEDNESDAY,2022-02-23,BMO
1976,ATNI,https://www.estimize.com/atni,WEDNESDAY,2022-02-23,AMC
1977,IRDM,https://www.estimize.com/irdm,THURSDAY,2022-02-24,BMO
1978,CCOI,https://www.estimize.com/ccoi,THURSDAY,2022-02-24,BMO
1979,CNSL,https://www.estimize.com/cnsl,THURSDAY,2022-02-24,BMO
1980,USM,https://www.estimize.com/usm,FRIDAY,2022-02-25,AMC
1981,TDS,https://www.estimize.com/tds,FRIDAY,2022-02-25,AMC
1982,SHEN,https://www.estimize.com/shen,FRIDAY,2022-02-25,AMC
1983,SPOK,https://www.estimize.com/spok,WEDNESDAY,2022-03-02,AMC
1984,OOMA,https://www.estimize.com/ooma,TUESDAY,2022-03-08,AMC
1985,AEP,https://www.estimize.com/aep,THURSDAY,2022-01-27,BMO
1986,XEL,https://www.estimize.com/xel,THURSDAY,2022-01-27,BMO
1987,NEE,https://www.estimize.com/nee,FRIDAY,2022-01-28,BMO
1988,D,https://www.estimize.com/d,MONDAY,2022-01-31,BMO
1989,SR,https://www.estimize.com/sr,WEDNESDAY,2022-02-02,BMO
1990,UGI,https://www.estimize.com/ugi,WEDNESDAY,2022-02-02,AMC
1991,BKH,https://www.estimize.com/bkh,WEDNESDAY,2022-02-02,AMC
1992,MDU,https://www.estimize.com/mdu,WEDNESDAY,2022-02-02,AMC
1993,CMS,https://www.estimize.com/cms,THURSDAY,2022-02-03,BMO
1994,WEC,https://www.estimize.com/wec,THURSDAY,2022-02-03,BMO
1995,UTL,https://www.estimize.com/utl,THURSDAY,2022-02-03,BMO
1996,BEP,https://www.estimize.com/bep,THURSDAY,2022-02-03,BMO
1997,NFG,https://www.estimize.com/nfg,THURSDAY,2022-02-03,AMC
1998,OTTR,https://www.estimize.com/ottr,MONDAY,2022-02-07,AMC
1999,ATO,https://www.estimize.com/ato,TUESDAY,2022-02-08,AMC
2000,EXC,https://www.estimize.com/exc,WEDNESDAY,2022-02-09,BMO
2001,DTE,https://www.estimize.com/dte,WEDNESDAY,2022-02-09,BMO
2002,NJR,https://www.estimize.com/njr,WEDNESDAY,2022-02-09,BMO
2003,NWE,https://www.estimize.com/nwe,WEDNESDAY,2022-02-16,AMC
2004,DUK,https://www.estimize.com/duk,THURSDAY,2022-02-17,BMO
2005,PPL,https://www.estimize.com/ppl,THURSDAY,2022-02-17,BMO
2006,PCG,https://www.estimize.com/pcg,THURSDAY,2022-02-17,BMO
2007,ALE,https://www.estimize.com/ale,THURSDAY,2022-02-17,BMO
2008,ED,https://www.estimize.com/ed,THURSDAY,2022-02-17,AMC
2009,ENB,https://www.estimize.com/enb,FRIDAY,2022-02-18,BMO
2010,POR,https://www.estimize.com/por,FRIDAY,2022-02-18,BMO
2011,AEE,https://www.estimize.com/aee,FRIDAY,2022-02-18,AMC
2012,AWK,https://www.estimize.com/awk,TUESDAY,2022-02-22,AMC
2013,EIX,https://www.estimize.com/eix,TUESDAY,2022-02-22,AMC
2014,FE,https://www.estimize.com/fe,TUESDAY,2022-02-22,AMC
2015,SO,https://www.estimize.com/so,WEDNESDAY,2022-02-23,BMO
2016,WTRG,https://www.estimize.com/wtrg,WEDNESDAY,2022-02-23,BMO
2017,NI,https://www.estimize.com/ni,WEDNESDAY,2022-02-23,BMO
2018,AVA,https://www.estimize.com/ava,WEDNESDAY,2022-02-23,BMO
2019,ETR,https://www.estimize.com/etr,WEDNESDAY,2022-02-23,BMO
2020,AWR,https://www.estimize.com/awr,WEDNESDAY,2022-02-23,AMC
2021,OGS,https://www.estimize.com/ogs,WEDNESDAY,2022-02-23,AMC
2022,ES,https://www.estimize.com/es,WEDNESDAY,2022-02-23,AMC
2023,CWT,https://www.estimize.com/cwt,THURSDAY,2022-02-24,BMO
2024,OGE,https://www.estimize.com/oge,THURSDAY,2022-02-24,BMO
2025,IDA,https://www.estimize.com/ida,THURSDAY,2022-02-24,BMO
2026,LNT,https://www.estimize.com/lnt,THURSDAY,2022-02-24,AMC
2027,EVRG,https://www.estimize.com/evrg,FRIDAY,2022-02-25,BMO
2028,PNW,https://www.estimize.com/pnw,FRIDAY,2022-02-25,BMO
2029,PEG,https://www.estimize.com/peg,FRIDAY,2022-02-25,BMO
2030,MGEE,https://www.estimize.com/mgee,FRIDAY,2022-02-25,BMO
2031,OKE,https://www.estimize.com/oke,MONDAY,2022-02-28,AMC
2032,SRE,https://www.estimize.com/sre,TUESDAY,2022-03-01,BMO
2033,ORA,https://www.estimize.com/ora,TUESDAY,2022-03-01,AMC
2034,PNM,https://www.estimize.com/pnm,TUESDAY,2022-03-01,AMC
2035,SWX,https://www.estimize.com/swx,WEDNESDAY,2022-03-02,BMO
2036,AES,https://www.estimize.com/aes,WEDNESDAY,2022-03-02,AMC
2037,SJI,https://www.estimize.com/sji,WEDNESDAY,2022-03-02,AMC
2038,CPK,https://www.estimize.com/cpk,WEDNESDAY,2022-03-02,AMC
2039,NRG,https://www.estimize.com/nrg,THURSDAY,2022-03-03,BMO
2040,CNP,https://www.estimize.com/cnp,THURSDAY,2022-03-03,BMO
2041,CWEN,https://www.estimize.com/cwen,THURSDAY,2022-03-03,BMO
2042,NWN,https://www.estimize.com/nwn,FRIDAY,2022-03-04,BMO
2043,VIA,https://www.estimize.com/via,THURSDAY,2022-03-10,AMC
2044,CWCO,https://www.estimize.com/cwco,MONDAY,2022-03-21,AMC
